1685475796.963633	"<I>: STANDING = 96, 202"
1685475796.9903982	"<I>: da_agent.BasicAgent 4 ASK 121: STATUS update_standing_ask"
1685475796.9921958	"<I>: STANDING = 96, 121"
1685475797.0459144	"<I>: da_agent.BasicAgent 6 ASK 340: STATUS no improvement"
1685475797.0478594	"<I>: STANDING = 96, 121"
1685475797.1409433	"<I>: da_agent.BasicAgent 2 BID 451: STATUS contract"
1685475797.1430032	"<I>: CONTRACT = ('da_agent.BasicAgent 2', 'da_agent.BasicAgent 4', 121)"
1685475797.1447113	"<I>: RESET = 0, 1000"
1685475797.4267495	"<I>: da_agent.BasicAgent 3 BID 328: STATUS update_standing_bid"
1685475797.4284775	"<I>: STANDING = 328, 1000"
1685475797.4585302	"<I>: da_agent.BasicAgent 5 ASK 70: STATUS contract"
1685475797.460862	"<I>: CONTRACT = ('da_agent.BasicAgent 3', 'da_agent.BasicAgent 5', 328)"
1685475797.462877	"<I>: RESET = 0, 1000"
1685475797.4865134	"<I>: da_agent.BasicAgent 1 BID 155: STATUS update_standing_bid"
1685475797.488834	"<I>: STANDING = 155, 1000"
1685475797.6380913	"<I>: da_agent.BasicAgent 2 BID 244: STATUS update_standing_bid"
1685475797.6396847	"<I>: STANDING = 244, 1000"
1685475797.6672294	"<I>: da_agent.BasicAgent 4 ASK 111: STATUS contract"
1685475797.6691024	"<I>: CONTRACT = ('da_agent.BasicAgent 2', 'da_agent.BasicAgent 4', 244)"
1685475797.6713512	"<I>: RESET = 0, 1000"
1685475797.8363512	"<I>: da_agent.BasicAgent 6 ASK 188: STATUS update_standing_ask"
1685475797.8381872	"<I>: STANDING = 0, 188"
1685475801.9717581	"<I>: da_agent.BasicAgent 3 BID 63: STATUS update_standing_bid"
1685475801.9764276	"<I>: STANDING = 63, 188"
1685475802.0136044	"<I>: da_agent.BasicAgent 5 ASK 113: STATUS update_standing_ask"
1685475802.0150833	"<I>: STANDING = 63, 113"
1685475802.045542	"<I>: da_agent.BasicAgent 1 BID 534: STATUS contract"
1685475802.0477822	"<I>: CONTRACT = ('da_agent.BasicAgent 1', 'da_agent.BasicAgent 5', 113)"
1685475802.049333	"<I>: RESET = 0, 1000"
1685475802.143525	"<I>: da_agent.BasicAgent 6 ASK 150: STATUS update_standing_ask"
1685475802.1460943	"<I>: STANDING = 0, 150"
1685475802.517247	"<I>: da_agent.BasicAgent 3 BID 46: STATUS update_standing_bid"
1685475802.5189328	"<I>: STANDING = 46, 150"
1685475802.5596876	"<I>: da_agent.BasicAgent 1 BID 279: STATUS contract"
1685475802.562216	"<I>: CONTRACT = ('da_agent.BasicAgent 1', 'da_agent.BasicAgent 6', 150)"
1685475802.5636313	"<I>: RESET = 0, 1000"
1685475802.8320758	"<I>: da_agent.BasicAgent 4 ASK 662: STATUS update_standing_ask"
1685475802.8359575	"<I>: STANDING = 0, 662"
1685475802.9558527	"<I>: da_agent.BasicAgent 6 ASK 540: STATUS update_standing_ask"
1685475802.9594517	"<I>: STANDING = 0, 540"
1685475807.031477	"<I>: da_agent.BasicAgent 3 BID 34: STATUS update_standing_bid"
1685475807.0351152	"<I>: STANDING = 34, 540"
1685475807.0802438	"<I>: da_agent.BasicAgent 5 ASK 300: STATUS update_standing_ask"
1685475807.08223	"<I>: STANDING = 34, 300"
1685475807.105713	"<I>: da_agent.BasicAgent 1 BID 91: STATUS update_standing_bid"
1685475807.1072516	"<I>: STANDING = 91, 300"
1685475807.174617	"<I>: da_agent.BasicAgent 4 ASK 302: STATUS no improvement"
1685475807.176382	"<I>: STANDING = 91, 300"
1685475807.3317854	"<I>: da_agent.BasicAgent 6 ASK 208: STATUS update_standing_ask"
1685475807.3342028	"<I>: STANDING = 91, 208"
1685475807.5917044	"<I>: da_agent.BasicAgent 3 BID 99: STATUS update_standing_bid"
1685475807.5937421	"<I>: STANDING = 99, 208"
1685475807.6134999	"<I>: da_agent.BasicAgent 5 ASK 151: STATUS update_standing_ask"
1685475807.6156797	"<I>: STANDING = 99, 151"
1685475807.641125	"<I>: da_agent.BasicAgent 1 BID 255: STATUS contract"
1685475807.6424913	"<I>: CONTRACT = ('da_agent.BasicAgent 1', 'da_agent.BasicAgent 5', 151)"
1685475807.6446614	"<I>: RESET = 0, 1000"
1685475807.9504702	"<I>: da_agent.BasicAgent 4 ASK 912: STATUS update_standing_ask"
1685475807.9545686	"<I>: STANDING = 0, 912"
1685475808.0700982	"<I>: da_agent.BasicAgent 6 ASK 422: STATUS update_standing_ask"
1685475808.0740025	"<I>: STANDING = 0, 422"
1685475812.1212893	"<I>: da_agent.BasicAgent 3 BID 5: STATUS update_standing_bid"
1685475812.1254442	"<I>: STANDING = 5, 422"
1685475812.160647	"<I>: da_agent.BasicAgent 5 ASK 286: STATUS update_standing_ask"
1685475812.1630654	"<I>: STANDING = 5, 286"
1685475812.32516	"<I>: da_agent.BasicAgent 4 ASK 228: STATUS update_standing_ask"
1685475812.3290887	"<I>: STANDING = 5, 228"
1685475812.4351356	"<I>: da_agent.BasicAgent 6 ASK 209: STATUS update_standing_ask"
1685475812.4395213	"<I>: STANDING = 5, 209"
1685475812.6604292	"<I>: da_agent.BasicAgent 3 BID 38: STATUS update_standing_bid"
1685475812.664373	"<I>: STANDING = 38, 209"
1685475812.6886153	"<I>: da_agent.BasicAgent 5 ASK 207: STATUS update_standing_ask"
1685475812.690264	"<I>: STANDING = 38, 207"
1685475813.0231507	"<I>: da_agent.BasicAgent 4 ASK 201: STATUS update_standing_ask"
1685475813.0271854	"<I>: STANDING = 38, 201"
1685475813.1416936	"<I>: da_agent.BasicAgent 6 ASK 155: STATUS update_standing_ask"
1685475813.145993	"<I>: STANDING = 38, 155"
1685475817.2104113	"<I>: da_agent.BasicAgent 3 BID 51: STATUS update_standing_bid"
1685475817.2138774	"<I>: STANDING = 51, 155"
1685475817.508991	"<I>: da_agent.BasicAgent 6 ASK 153: STATUS update_standing_ask"
1685475817.5128193	"<I>: STANDING = 51, 153"
1685475817.740255	"<I>: da_agent.BasicAgent 3 BID 96: STATUS update_standing_bid"
1685475817.7448688	"<I>: STANDING = 96, 153"
1685475818.2133076	"<I>: da_agent.BasicAgent 6 ASK 152: STATUS update_standing_ask"
1685475818.2171264	"<I>: STANDING = 96, 152"
1685475822.2852998	"<I>: da_agent.BasicAgent 3 BID 96: STATUS no improvement"
1685475822.2890322	"<I>: STANDING = 96, 152"
1685475822.5816996	"<I>: da_agent.BasicAgent 6 ASK 152: STATUS no improvement"
1685475822.5855327	"<I>: STANDING = 96, 152"
1685475822.7948637	"<I>: da_agent.BasicAgent 3 BID 96: STATUS no improvement"
1685475822.798453	"<I>: STANDING = 96, 152"
1685475823.2946048	"<I>: da_agent.BasicAgent 6 ASK 151: STATUS update_standing_ask"
1685475823.2985036	"<I>: STANDING = 96, 151"
1685475827.394168	"<I>: da_agent.BasicAgent 3 BID 98: STATUS update_standing_bid"
1685475827.3977196	"<I>: STANDING = 98, 151"
1685475827.6653895	"<I>: da_agent.BasicAgent 6 ASK 150: STATUS update_standing_ask"
1685475827.6696963	"<I>: STANDING = 98, 150"
1685475827.8721972	"<I>: da_agent.BasicAgent 3 BID 99: STATUS update_standing_bid"
1685475827.8760273	"<I>: STANDING = 99, 150"
1685475832.4803917	"<I>: da_agent.BasicAgent 3 BID 99: STATUS no improvement"
1685475832.4851444	"<I>: STANDING = 99, 150"
1685475832.9423249	"<I>: da_agent.BasicAgent 3 BID 99: STATUS no improvement"
1685475832.946018	"<I>: STANDING = 99, 150"
1685475837.563491	"<I>: da_agent.BasicAgent 3 BID 100: STATUS update_standing_bid"
1685475837.5671358	"<I>: STANDING = 100, 150"
1685475861.3729079	"<E>: CONTRACT 0: ('da_agent.BasicAgent 2', 'da_agent.BasicAgent 4', 704)"
1685475861.389197	"<E>: CONTRACT 1: ('da_agent.BasicAgent 3', 'da_agent.BasicAgent 6', 462)"
1685475861.399076	"<E>: CONTRACT 2: ('da_agent.BasicAgent 2', 'da_agent.BasicAgent 4', 121)"
1685475861.410308	"<E>: CONTRACT 3: ('da_agent.BasicAgent 3', 'da_agent.BasicAgent 5', 328)"
1685475861.4207392	"<E>: CONTRACT 4: ('da_agent.BasicAgent 2', 'da_agent.BasicAgent 4', 244)"
1685475861.4297838	"<E>: CONTRACT 5: ('da_agent.BasicAgent 1', 'da_agent.BasicAgent 5', 113)"
1685475861.451228	"<E>: CONTRACT 6: ('da_agent.BasicAgent 1', 'da_agent.BasicAgent 6', 150)"
1685475861.4642577	"<E>: CONTRACT 7: ('da_agent.BasicAgent 1', 'da_agent.BasicAgent 5', 151)"
1685475861.473881	">>>>> END MES RUN >>"
