1684448717.5958767	"<I>: STANDING = 96, 171"
1684448717.6923912	"<I>: da_agent.BasicAgent 3 BID 97: STATUS update_standing_bid"
1684448717.6925988	"<I>: STANDING = 97, 171"
1684448717.847353	"<I>: da_agent.BasicAgent 6 ASK 156: STATUS update_standing_ask"
1684448717.8475003	"<I>: STANDING = 97, 156"
1684448722.3500698	"<I>: da_agent.BasicAgent 3 BID 97: STATUS no improvement"
1684448722.3501956	"<I>: STANDING = 97, 156"
1684448722.6119103	"<I>: da_agent.BasicAgent 6 ASK 150: STATUS update_standing_ask"
1684448722.6120524	"<I>: STANDING = 97, 150"
1684448722.7018795	"<I>: da_agent.BasicAgent 3 BID 99: STATUS update_standing_bid"
1684448722.7020276	"<I>: STANDING = 99, 150"
1684448727.3670342	"<I>: da_agent.BasicAgent 3 BID 99: STATUS no improvement"
1684448727.367237	"<I>: STANDING = 99, 150"
1684448727.712003	"<I>: da_agent.BasicAgent 3 BID 100: STATUS update_standing_bid"
1684448727.7122219	"<I>: STANDING = 100, 150"
1684448762.1132858	"<E>: CONTRACT 0: ('da_agent.BasicAgent 3', 'da_agent.BasicAgent 4', 593)"
1684448762.1136365	"<E>: CONTRACT 1: ('da_agent.BasicAgent 1', 'da_agent.BasicAgent 5', 324)"
